OID,Customer ID,Order Date,Channel,Sub-Channel,Free Shipping Flag,Customer Order # (Brand),New/Repeat Flag (Brand),Contains Trend Item Flag,Item Quantity Ordered,Serviced Item Quantity,Framed Item Quantity,Net Base Item Amount USD,Net Services Amount USD,Net Item Amount USD,Freight Amount USD,Coupon Item Amount USD,Coupon Amount USD,Net Sales Amount USD
1000046055991,10125219,10/14/14,Other,Unknown Referrer,No Coupon,1,New,N,1,0,0,4.98,0,4.98,4.99,0,0,9.97
1001249257976,8272380,10/14/14,SEM,Paid Ads,No Coupon,1,New,N,4,1,0,104.97,49.99,154.96,16.959999,0,0,171.919999
1001637178616,2789948,10/14/14,SEM,Paid Ads,N,4,Repeat,N,1,0,0,6.286,0,6.286,4.99,2.694,2.694,11.276
1000041958136,10187386,10/14/14,SEO,Organic,No Coupon,1,New,Y,4,0,0,30.96,0,30.96,19.96,0,0,50.92
1000046030072,10186197,10/14/14,SEO,Organic,N,1,New,N,1,1,1,18.893,37.1,55.993,7.99,23.997,23.997,63.983
1000050014519,9843299,10/14/14,SEO,Organic,No Coupon,1,New,Y,2,0,0,25.96,0,25.96,5.98,0,0,31.94
1000100346167,10184794,10/14/14,SEO,Organic,N,1,New,Y,4,0,0,22.176,0,22.176,16.96,14.784,14.784,39.136
1000807706679,10184384,10/14/14,SEO,Organic,N,1,New,N,2,2,2,57.508392,169.977608,227.486,29.98,97.494,97.494,257.466
1001034496504,10183743,10/14/14,SEO,Organic,N,1,New,Y,4,3,3,35.677518,184.792482,220.47,39.97,94.5,94.5,260.44
1001247243768,10187355,10/14/14,SEO,Organic,No Coupon,1,New,N,1,0,0,12.99,0,12.99,4.99,0,0,17.98
1001811014711,10185169,10/14/14,SEO,Organic,N,1,New,Y,6,0,0,41.745,0,41.745,13.939998,16.185,16.185,55.684998
1000810380729,10191212,10/15/14,Affiliates & Partners,Internal,No Coupon,1,New,Y,1,0,0,21.99,0,21.99,4.99,0,0,26.98
1000472140729,10188786,10/15/14,Affiliates & Partners,Networks,No Coupon,1,New,N,4,0,0,21.92,0,21.92,7.96,0,0,29.88
1001422399673,8525283,10/15/14,Affiliates & Partners,Networks,N,2,Repeat,N,2,2,0,84.487,45.493,129.98,15.98,70,70,145.96
1000813102777,10185177,10/15/14,SEM,Paid Ads,No Coupon,1,New,Y,1,0,0,7.99,0,7.99,4.99,0,0,12.98
1000864072121,9935191,10/15/14,SEM,Paid Ads,N,2,Repeat,Y,1,0,0,5.1935,0,5.1935,4.99,2.7965,2.7965,10.1835
1001258009017,10190521,10/15/14,SEM,Paid Ads,N,1,New,Y,3,0,0,12.667,0,12.667,6.969999,6.293,6.293,19.636999
1001582801081,10189136,10/15/14,SEM,Paid Ads,No Coupon,1,New,N,1,0,0,6.98,0,6.98,4.99,0,0,11.97
1001796915960,10189897,10/15/14,SEM,Paid Ads,No Coupon,1,New,Y,10,0,0,89.9,0,89.9,13.9,0,0,103.8
1000049407417,10186387,10/15/14,SEO,Organic,No Coupon,1,New,Y,1,0,0,9.99,0,9.99,4.99,0,0,14.98
1000260096697,10186119,10/15/14,SEO,Organic,No Coupon,1,New,Y,1,0,0,6.99,0,6.99,4.99,0,0,11.98
1000265466297,9172185,10/15/14,SEO,Organic,No Coupon,2,Repeat,Y,1,0,0,19.99,0,19.99,4.99,0,0,24.98
1000809716665,10185256,10/15/14,SEO,Organic,N,1,New,N,1,0,0,19.4935,0,19.4935,4.99,10.4965,10.4965,24.4835
1000860074425,10190614,10/15/14,SEO,Organic,N,1,New,Y,8,0,0,60.398,0,60.398,15.92,32.522,32.522,76.318
1001035890105,10182097,10/15/14,SEO,Organic,No Coupon,1,New,Y,1,0,0,7.99,0,7.99,4.99,0,0,12.98
1001423089849,10182583,10/15/14,SEO,Organic,N,1,New,Y,1,0,0,42.8935,0,42.8935,4.99,23.0965,23.0965,47.8835
1001588161977,5219333,10/15/14,SEO,Organic,No Coupon,2,Repeat,N,3,3,2,67.97,157,224.97,25.97,0,0,250.94
1002021044665,8230334,10/15/14,SEO,Organic,N,6,Repeat,N,1,0,0,32.4935,0,32.4935,4.99,17.4965,17.4965,37.4835
1002026375097,10191151,10/15/14,SEO,Organic,No Coupon,1,New,Y,2,0,0,37.98,0,37.98,9.98,0,0,47.96
1001417676729,10189628,10/15/14,SEO,Satellite Sites,N,2,Repeat,N,1,0,0,78,0,78,4.99,42,42,82.99
1001802246266,10182453,10/16/14,Affiliates & Partners,Internal,N,1,New,N,1,1,1,13.269461,21.723539,34.993,9.99,14.997,14.997,44.983
1000092276283,6287389,10/16/14,Direct to Site,No Referrer,N,5,Repeat,Y,2,0,0,37.086,0,37.086,22.98,15.894,15.894,60.066
1000254041210,10182280,10/16/14,Direct to Site,No Referrer,No Coupon,1,New,N,3,0,0,34.95,0,34.95,6.969999,0,0,41.919999
1001590831163,10186714,10/16/14,Direct to Site,No Referrer,No Coupon,1,New,Y,4,0,0,22.95,0,22.95,11.96,0,0,34.91
1000475473979,10186803,10/16/14,Email,Campaign,Y,1,New,Y,2,0,0,40.98,0,40.98,9.98,0,9.98,40.98
1000807033978,10190949,10/16/14,SEM,Paid Ads,N,1,New,N,2,1,0,16.792994,133.000006,149.793,49.99,64.197,64.197,199.783
1000090983290,10182239,10/16/14,SEM,Product Listing Ads,No Coupon,1,New,Y,3,0,0,23.97,0,23.97,25.970001,0,0,49.940001
1000485610425,10190506,10/16/14,SEO,Organic,No Coupon,1,New,N,1,0,0,21.99,0,21.99,4.99,0,0,26.98
1000643246139,10187751,10/16/14,SEO,Organic,No Coupon,1,New,Y,1,0,0,99.99,0,99.99,9.99,0,0,109.98
1001207681721,10183868,10/16/14,SEO,Organic,No Coupon,1,New,N,1,0,0,43.99,0,43.99,4.99,0,0,48.98
1001253985146,10189762,10/16/14,SEO,Organic,N,1,New,Y,1,0,0,5.593,0,5.593,4.99,2.397,2.397,10.583
1001581464186,10190461,10/16/14,SEO,Organic,No Coupon,1,New,Y,2,2,0,113.2335,145.7465,258.98,17.98,0,0,276.96
1001581511995,8254412,10/16/14,SEO,Organic,N,3,Repeat,N,1,0,0,10.493,0,10.493,4.99,4.497,4.497,15.483
1001796876666,10191271,10/16/14,SEO,Organic,N,1,New,N,1,0,0,24.493,0,24.493,4.99,10.497,10.497,29.483
1002017676154,10183342,10/16/14,SEO,Organic,N,1,New,N,1,0,0,23.093,0,23.093,4.99,9.897,9.897,28.083
1000476846076,10192768,10/17/14,Direct to Site,No Referrer,N,1,New,N,1,0,0,14.99,0,14.99,4.99,10,10,19.98
1000645955068,10157895,10/17/14,Direct to Site,No Referrer,N,2,Repeat,Y,4,4,2,69.973746,244.998254,314.972,54.96,134.988,134.988,369.932
1001031800572,10158276,10/17/14,Direct to Site,No Referrer,No Coupon,2,Repeat,N,1,0,0,12.99,0,12.99,4.99,0,0,17.98
1001243276091,6299231,10/17/14,Direct to Site,No Referrer,N,14,Repeat,Y,3,0,0,48.279,0,48.279,11.97,20.691,20.691,60.249
1000257366012,8217607,10/17/14,Display,Retargeting,No Coupon,3,Repeat,N,1,1,0,49.99,66,115.99,9.99,0,0,125.98
1000099695100,8258518,10/17/14,Email,Campaign,N,3,Repeat,Y,5,0,0,51.065,0,51.065,8.95,21.885,21.885,60.015
1000035264508,1543915,10/17/14,SEM,Paid Ads,N,1,New,Y,2,0,0,48.986,0,48.986,9.97,20.994,20.994,58.956
1000256089915,10194134,10/17/14,SEM,Paid Ads,No Coupon,1,New,Y,3,0,0,23.97,0,23.97,6.969999,0,0,30.939999
1000265474619,9636408,10/17/14,SEM,Paid Ads,N,2,Repeat,Y,3,0,0,37.079,0,37.079,10.970001,15.891,15.891,48.049001
1001257353275,10192964,10/17/14,SEM,Paid Ads,No Coupon,1,New,N,2,1,0,34.99,49.99,84.98,14.98,0,0,99.96
1000038641467,8252616,10/17/14,SEO,Organic,No Coupon,1,New,N,1,0,0,8.99,0,8.99,4.99,0,0,13.98
1000860078395,10195664,10/17/14,SEO,Organic,No Coupon,1,New,Y,6,0,0,43.94,0,43.94,9.940002,0,0,53.880002
1001028475644,9640964,10/17/14,SEO,Organic,N,1,New,N,1,1,0,13.992999,84.000001,97.993,9.99,41.997,41.997,107.983
1001199620411,3423412,10/17/14,SEO,Organic,No Coupon,2,Repeat,N,1,1,0,8.99,43,51.99,39.99,0,0,91.98
1001254006587,8238488,10/17/14,SEO,Organic,N,2,Repeat,Y,2,0,0,30.786,0,30.786,19.98,13.194,13.194,50.766
1001414993916,10195783,10/17/14,SEO,Organic,No Coupon,1,New,Y,2,0,0,11.97,0,11.97,5.98,0,0,17.95
1001421774395,10192588,10/17/14,SEO,Organic,N,1,New,N,4,0,0,97.972,0,97.972,7.96,41.988,41.988,105.932
1001578768380,9969781,10/17/14,SEO,Organic,N,1,New,N,1,1,1,45.493,147,192.493,19.99,82.497,82.497,212.483
1001586885884,10196573,10/18/14,Affiliates & Partners,Internal,No Coupon,1,New,N,2,0,0,46.98,0,46.98,5.98,0,0,52.96
1002025728189,10193273,10/18/14,Direct to Site,No Referrer,N,1,New,N,1,1,0,116.183275,62.560225,178.7435,49.99,96.2465,96.2465,228.7335
1000261455356,8232567,10/18/14,Email,Campaign,N,13,Repeat,N,1,0,0,18.1935,0,18.1935,4.99,9.7965,9.7965,23.1835
1001581459645,10198508,10/18/14,Other,Unknown Referrer,No Coupon,1,New,N,1,0,0,14.99,0,14.99,4.99,0,0,19.98
1001202285757,8267196,10/18/14,SEM,Paid Ads,N,7,Repeat,N,1,1,0,82.383275,44.360225,126.7435,19.99,68.2465,68.2465,146.7335
1001422451708,10194014,10/18/14,SEM,Paid Ads,No Coupon,1,New,N,1,0,0,29.99,0,29.99,4.99,0,0,34.98
1001584854268,10186921,10/18/14,SEM,Paid Ads,No Coupon,2,Repeat,N,1,0,0,19.99,0,19.99,4.99,0,0,24.98
1001588166077,10184566,10/18/14,SEM,Paid Ads,Y,2,Repeat,Y,1,0,0,19.99,0,19.99,9.99,0,9.99,19.99
1000088968956,10198550,10/18/14,SEO,Organic,No Coupon,1,New,Y,1,0,0,4.99,0,4.99,4.99,0,0,9.98
1000815103484,9940736,10/18/14,SEO,Organic,N,2,Repeat,Y,3,2,1,22.080499,39.650001,61.7305,22.97,33.2395,33.2395,84.7005
1000860056765,10200897,10/18/14,SEO,Organic,N,1,New,Y,2,1,0,14.937001,19.499999,34.437,14.98,18.543,18.543,49.417
1000871468733,9490511,10/18/14,SEO,Organic,No Coupon,2,Repeat,Y,1,0,0,21.99,0,21.99,9.99,0,0,31.98
1002024364989,10166818,10/18/14,SEO,Organic,N,3,Repeat,N,2,0,0,9.98,0,9.98,5.98,10,10,15.96
1001578825023,9585464,10/19/14,Direct to Site,No Referrer,N,3,Repeat,Y,1,0,0,5.1935,0,5.1935,4.99,2.7965,2.7965,10.1835
1001803565375,9392485,10/19/14,Direct to Site,No Referrer,N,3,Repeat,N,4,0,0,102.674,0,102.674,7.96,55.286,55.286,110.634
1000821106558,10198298,10/19/14,Email,Campaign,N,1,New,Y,1,1,0,6.493501,19.499999,25.9935,9.99,13.9965,13.9965,35.9835
1001243879231,10198335,10/19/14,Email,Campaign,N,2,Repeat,Y,2,0,0,18.187,0,18.187,5.98,9.793,9.793,24.167
1001802276478,1171770,10/19/14,Email,Campaign,N,3,Repeat,N,1,0,0,5.1935,0,5.1935,4.99,2.7965,2.7965,10.1835
1001196252030,10194359,10/19/14,Email,Triggered,N,1,New,Y,4,0,0,19.717,0,19.717,7.96,5.243,5.243,27.677
1000039257663,352817,10/19/14,SEM,Paid Ads,No Coupon,2,Repeat,N,2,0,0,59.98,0,59.98,5.98,0,0,65.96
1000041350270,9676569,10/19/14,SEM,Paid Ads,No Coupon,4,Repeat,N,2,2,2,66.98,108,174.98,15.98,0,0,190.96
1000256706111,3747264,10/19/14,SEM,Paid Ads,No Coupon,1,New,N,1,0,0,26.99,0,26.99,4.99,0,0,31.98
1000435239231,10195234,10/19/14,SEM,Paid Ads,No Coupon,1,New,Y,1,0,0,4.99,0,4.99,4.99,0,0,9.98
1001031145023,10195920,10/19/14,SEM,Paid Ads,No Coupon,1,New,N,1,0,0,24.99,0,24.99,4.99,0,0,29.98
1001590879102,10192562,10/19/14,SEM,Paid Ads,No Coupon,1,New,Y,1,0,0,12.99,0,12.99,4.99,0,0,17.98
1001799611262,292434,10/19/14,SEM,Paid Ads,No Coupon,1,New,Y,1,0,0,7.99,0,7.99,4.99,0,0,12.98
1002020354111,10194632,10/19/14,SEM,Paid Ads,No Coupon,1,New,N,1,0,0,17.99,0,17.99,4.99,0,0,22.98
1001590826878,10200652,10/19/14,SEO,Organic,No Coupon,1,New,Y,1,0,0,9.99,0,9.99,4.99,0,0,14.98
1001802936190,10199815,10/19/14,SEO,Organic,No Coupon,1,New,N,1,0,0,11.99,0,11.99,4.99,0,0,16.98
1000860699006,8228575,10/19/14,SEO,Satellite Sites,N,9,Repeat,N,1,1,1,48.74169,45.49831,94.24,7.99,50.75,50.75,102.23
1001411677633,9446877,10/20/14,Affiliates & Partners,Networks,No Coupon,4,Repeat,Y,1,0,0,4.99,0,4.99,4.99,0,0,9.98
1000433225153,10199117,10/20/14,Direct to Site,No Referrer,N,1,New,Y,3,0,0,13.979,0,13.979,10.970001,5.991,5.991,24.949001
1000482909952,10107988,10/20/14,Direct to Site,No Referrer,N,2,Repeat,Y,3,0,0,12.778,0,12.778,10.970001,5.192,5.192,23.748001
1000818471743,976788,10/20/14,Direct to Site,No Referrer,N,2,Repeat,N,1,0,0,59.493,0,59.493,4.99,25.497,25.497,64.483
1001245919551,10194770,10/20/14,Direct to Site,No Referrer,No Coupon,1,New,Y,1,0,0,12.99,0,12.99,4.99,0,0,17.98
1001804967680,10191761,10/20/14,Direct to Site,No Referrer,N,1,New,N,1,1,1,11.373824,18.620176,29.994,9.99,19.996,19.996,39.984
1001807654656,10197414,10/20/14,Direct to Site,No Referrer,N,1,New,N,1,0,0,17.994,0,17.994,4.99,11.996,11.996,22.984
1001036558143,8235975,10/20/14,Display,Retargeting,N,10,Repeat,N,1,1,1,29.994,99,128.994,19.99,85.996,85.996,148.984
1000047318528,10194169,10/20/14,Email,Campaign,N,1,New,N,1,1,0,2.388,15.606,17.994,7.99,11.996,11.996,25.984
1000861358785,8226534,10/20/14,Email,Campaign,N,8,Repeat,N,2,0,0,71.994,0,71.994,5.98,47.996,47.996,77.974
1000871438080,10137838,10/20/14,Email,Campaign,No Coupon,2,Repeat,N,1,0,0,14.99,0,14.99,4.99,0,0,19.98
1001420372161,10195144,10/20/14,Email,Campaign,N,1,New,Y,3,0,0,34.968,0,34.968,6.969999,19.992,19.992,41.937999
1000643268033,10198180,10/20/14,Other,No Data,N,1,New,N,1,0,0,11.994,0,11.994,4.99,7.996,7.996,16.984
1001417042881,10191822,10/20/14,Other,Unknown Referrer,N,1,New,N,1,0,0,35.994,0,35.994,19.99,23.996,23.996,55.984
1000868113345,8243192,10/20/14,SEM,Paid Ads,N,9,Repeat,N,2,0,0,41.988,0,41.988,5.98,27.992,27.992,47.968
1000868755649,5524222,10/20/14,SEM,Paid Ads,N,3,Repeat,N,1,0,0,50.994,0,50.994,4.99,33.996,33.996,55.984
1001637855232,5524222,10/20/14,SEM,Paid Ads,N,2,Repeat,N,3,1,1,146.678629,69.309371,215.988,54.98,143.992,143.992,270.968
1001799567809,10199947,10/20/14,SEM,Paid Ads,No Coupon,1,New,Y,8,0,0,45.84,0,45.84,15.92,0,0,61.76
1001811674561,3287217,10/20/14,SEM,Paid Ads,N,2,Repeat,Y,3,0,0,20.982,0,20.982,10.970001,13.988,13.988,31.952001
1002018340033,10194643,10/20/14,SEM,Paid Ads,N,1,New,N,1,0,0,29.994,0,29.994,4.99,19.996,19.996,34.984
1000035281857,10200568,10/20/14,SEM,Product Listing Ads,No Coupon,1,New,N,1,1,0,14.99,13,27.99,9.99,0,0,37.98
1000268170240,10196299,10/20/14,SEO,Organic,N,1,New,Y,1,0,0,13.194,0,13.194,9.99,8.796,8.796,23.184
1000482892737,10198847,10/20/14,SEO,Organic,N,1,New,N,2,0,0,20.988,0,20.988,5.98,13.992,13.992,26.968
1001196916161,10193815,10/20/14,SEO,Organic,N,1,New,Y,1,0,0,5.994,0,5.994,4.99,3.996,3.996,10.984
1001199603137,10196312,10/20/14,SEO,Organic,No Coupon,1,New,N,2,0,0,47.98,0,47.98,5.98,0,0,53.96
1001422438400,9208234,10/20/14,SEO,Organic,No Coupon,2,Repeat,Y,4,4,2,44.173536,195.786464,239.96,49.96,0,0,289.92
1002024347392,10193203,10/20/14,SEO,Organic,No Coupon,1,New,Y,1,0,0,9.99,0,9.99,19.99,0,0,29.98
1000858012097,9070950,10/20/14,SEO,Satellite Sites,N,2,Repeat,N,1,1,1,29.993322,146.996678,176.99,24.99,118,118,201.98
1000471489410,10192924,10/21/14,Affiliates & Partners,Networks,Y,1,New,Y,5,0,0,29.95,0,29.95,12.95,0,12.95,29.95
1000262774721,10177900,10/21/14,Direct to Site,No Referrer,N,2,Repeat,N,1,1,1,18.891988,37.098012,55.99,7.99,24,24,63.98
1000815750018,10194832,10/21/14,Direct to Site,No Referrer,N,1,New,N,1,0,0,31.493,0,31.493,4.99,13.497,13.497,36.483
1000860707714,10197284,10/21/14,Direct to Site,No Referrer,N,1,New,Y,1,0,0,22.7435,0,22.7435,4.99,12.2465,12.2465,27.7335
1000093665666,9855285,10/21/14,Email,Campaign,N,9,Repeat,N,1,0,0,29.994,0,29.994,4.99,19.996,19.996,34.984
1000480848002,8251731,10/21/14,Email,Triggered,N,4,Repeat,N,2,0,0,16.086,0,16.086,5.98,6.894,6.894,22.066
1000267501954,10195549,10/21/14,Other,No Data,N,1,New,Y,4,0,0,24.869,0,24.869,11.96,8.091,8.091,36.829
1002019004097,10193283,10/21/14,Other,Unknown Referrer,N,1,New,Y,1,0,0,5.593,0,5.593,4.99,2.397,2.397,10.583
1000268152962,10199623,10/21/14,SEM,Paid Ads,N,2,Repeat,N,2,1,0,99.337385,32.650615,131.988,54.98,87.992,87.992,186.968
1001248619650,10198131,10/21/14,SEM,Paid Ads,N,1,New,N,1,1,1,12.593,127.4,139.993,19.99,59.997,59.997,159.983
1002021000834,8231433,10/21/14,SEM,Paid Ads,No Coupon,5,Repeat,N,1,0,0,64.99,0,64.99,4.99,0,0,69.98
1000427820674,8225430,10/21/14,SEO,Organic,N,1,New,N,1,1,1,18.893,268.1,286.993,49.99,122.997,122.997,336.983
1001202272642,8233927,10/21/14,SEO,Organic,N,4,Repeat,Y,1,0,0,5.593,0,5.593,4.99,2.397,2.397,10.583
1001249917314,8233927,10/21/14,SEO,Organic,N,3,Repeat,Y,1,0,0,5.593,0,5.593,4.99,2.397,2.397,10.583
1001578776962,576816,10/21/14,SEO,Organic,N,1,New,N,1,0,0,83.993,0,83.993,4.99,35.997,35.997,88.983
1001637859714,10195773,10/21/14,SEO,Organic,N,1,New,N,3,3,3,127.501392,306.477608,433.979,64.97,185.991,185.991,498.949
1000486239299,9390156,10/22/14,Affiliates & Partners,Networks,N,2,Repeat,N,3,3,0,356.999825,192.230675,549.2305,94.97,295.7395,295.7395,644.2005
1000862752323,10197095,10/22/14,Affiliates & Partners,Networks,N,1,New,Y,2,0,0,17.9825,0,17.9825,9.98,3.9975,3.9975,27.9625
1000043355715,10200981,10/22/14,Email,Triggered,N,1,New,N,5,0,0,99.4175,0,99.4175,8.95,53.5325,53.5325,108.3675
1000253411651,10197961,10/22/14,SEM,Paid Ads,No Coupon,1,New,N,1,0,0,14.99,0,14.99,4.99,0,0,19.98
1000861402372,10193643,10/22/14,SEM,Paid Ads,Y,2,Repeat,Y,1,0,0,21.99,0,21.99,9.99,0,9.99,21.99
1001243931459,10199689,10/22/14,SEM,Paid Ads,No Coupon,1,New,N,1,1,1,104.99,170,274.99,24.99,0,0,299.98
1001800240451,5507797,10/22/14,SEM,Paid Ads,No Coupon,3,Repeat,N,1,1,1,6.51678,53.47322,59.99,19.99,0,0,79.98
1000264155203,4827113,10/22/14,SEO,Organic,N,2,Repeat,Y,2,2,0,31.187,14.3,45.487,19.98,24.493,24.493,65.467
1000472170819,10199736,10/22/14,SEO,Organic,N,1,New,Y,2,0,0,34.7335,0,34.7335,5.98,5.2465,5.2465,40.7135
1000812442435,8231757,10/22/14,SEO,Organic,N,3,Repeat,Y,2,0,0,14.2805,0,14.2805,5.98,7.6895,7.6895,20.2605
1000868139331,8265776,10/22/14,SEO,Organic,No Coupon,3,Repeat,N,1,0,0,29.99,0,29.99,4.99,0,0,34.98
1001199594307,10194868,10/22/14,SEO,Organic,N,1,New,N,1,1,0,82.383275,44.360225,126.7435,19.99,68.2465,68.2465,146.7335
1000100359109,10193716,10/23/14,Email,Campaign,Y,1,New,Y,2,1,0,42.979998,32.000002,74.98,14.98,0,14.98,74.98
1001257357572,9272860,10/23/14,Email,Campaign,N,2,Repeat,N,2,2,2,37.198929,100.588071,137.787,0,74.193,74.193,137.787
1000050044676,10194771,10/23/14,Other,Unknown Referrer,N,2,Repeat,Y,1,1,1,3.2435,45.5,48.7435,9.99,26.2465,26.2465,58.7335
1000813701061,8228906,10/23/14,SEM,Paid Ads,No Coupon,1,New,N,2,0,0,25.98,0,25.98,5.98,0,0,31.96
1001257370628,10172955,10/23/14,SEM,Paid Ads,N,2,Repeat,Y,2,0,0,11.037,0,11.037,5.98,5.943,5.943,17.017
1002024343237,10192516,10/23/14,SEM,Paid Ads,No Coupon,1,New,N,1,0,0,39.99,0,39.99,4.99,0,0,44.98
1001800869829,10195617,10/23/14,SEM,Product Listing Ads,No Coupon,1,New,N,1,0,0,19.99,0,19.99,4.99,0,0,24.98
1000868772868,8241529,10/23/14,SEO,Image,No Coupon,4,Repeat,N,1,0,0,19.99,0,19.99,4.99,0,0,24.98
1000647322565,133929,10/23/14,SEO,Organic,N,1,New,N,3,0,0,58.4805,0,58.4805,6.969999,31.4895,31.4895,65.450499
1000816396741,10196159,10/23/14,SEO,Organic,N,1,New,Y,4,0,0,22.967,0,22.967,11.96,6.993,6.993,34.927
1002014980293,10191734,10/23/14,SEO,Organic,N,1,New,Y,1,0,0,8.5995,0,8.5995,4.99,4.6305,4.6305,13.5895
1002018982341,10195261,10/23/14,SEO,Organic,No Coupon,1,New,N,1,0,0,35.99,0,35.99,4.99,0,0,40.98
1001419061382,3548649,10/24/14,Affiliates & Partners,Networks,Y,3,Repeat,N,1,0,0,13.4925,0,13.4925,4.99,4.4975,9.4875,13.4925
1000425133702,955062,10/24/14,Direct to Site,No Referrer,N,2,Repeat,Y,14,14,1,121.870257,365.500244,487.370501,203.86,262.4895,262.4895,691.230501
1000648611462,10204343,10/24/14,Direct to Site,No Referrer,N,1,New,Y,6,0,0,77.1075,0,77.1075,13.939998,38.8325,38.8325,91.047498
1001411655814,10204323,10/24/14,Direct to Site,No Referrer,N,1,New,N,1,0,0,18.193,0,18.193,4.99,7.797,7.797,23.183
1000041996997,9280059,10/24/14,Email,Campaign,Y,3,Repeat,N,1,0,0,93.99,0,93.99,9.99,0,9.99,93.99
1000421188293,10198434,10/24/14,Other,Unknown Referrer,N,1,New,N,2,0,0,16.086,0,16.086,5.98,6.894,6.894,22.066
1000035937158,10203268,10/24/14,SEO,Organic,No Coupon,1,New,N,1,0,0,32.99,0,32.99,4.99,0,0,37.98
1000046685062,10205070,10/24/14,SEO,Organic,N,1,New,Y,8,0,0,46.132,0,46.132,15.92,10.788,10.788,62.052
1000421852294,10147389,10/25/14,Direct to Site,No Referrer,No Coupon,3,Repeat,Y,2,0,0,12.98,0,12.98,5.98,0,0,18.96
1000868113223,8236398,10/25/14,Direct to Site,No Referrer,N,4,Repeat,N,1,1,0,147.8685,79.6215,227.49,49.99,97.5,97.5,277.48
1001421761351,10201765,10/25/14,Direct to Site,No Referrer,No Coupon,1,New,Y,1,0,0,12.99,0,12.99,4.99,0,0,17.98
1000483534919,8224865,10/25/14,Display,Retargeting,No Coupon,3,Repeat,N,1,0,0,25.99,0,25.99,4.99,0,0,30.98
1000097658951,10201390,10/25/14,Email,Campaign,No Coupon,1,New,Y,2,1,0,89.98,59,148.98,12.98,0,0,161.96
1000860091719,8761035,10/25/14,Email,Campaign,No Coupon,6,Repeat,N,1,0,0,7.99,0,7.99,4.99,0,0,12.98
1001198934599,10205839,10/25/14,Email,Campaign,N,1,New,Y,4,0,0,35.466,0,35.466,7.96,10.494,10.494,43.426
1000254080134,10204166,10/25/14,SEM,Paid Ads,No Coupon,1,New,N,1,0,0,34.99,0,34.99,4.99,0,0,39.98
1001586833479,10208750,10/25/14,SEM,Paid Ads,N,1,New,N,1,0,0,8.386,0,8.386,4.99,3.594,3.594,13.376
1001804989767,10204948,10/25/14,SEM,Paid Ads,No Coupon,1,New,N,2,2,1,59.596212,95.383788,154.98,39.98,0,0,194.96
1000425159814,8268834,10/25/14,SEO,Organic,N,11,Repeat,Y,3,0,0,29.076,0,29.076,10.970001,9.894,9.894,40.046001
1000858042502,1072039,10/25/14,SEO,Organic,No Coupon,2,Repeat,N,1,0,0,16.99,0,16.99,4.99,0,0,21.98
1000864041287,10205802,10/25/14,SEO,Organic,No Coupon,1,New,N,1,0,0,9.99,0,9.99,19.99,0,0,29.98
1001036540743,10202165,10/25/14,SEO,Organic,No Coupon,1,New,Y,1,0,0,5.99,0,5.99,4.99,0,0,10.98
1001201630342,8883082,10/25/14,SEO,Organic,Y,6,Repeat,N,2,0,0,49.485,0,49.485,9.98,16.495,26.475,49.485
1001411694856,10206408,10/26/14,Affiliates & Partners,Networks,N,1,New,Y,13,0,0,75.752,0,75.752,20.870005,8.088,8.088,96.622005
1001258026055,10205047,10/26/14,Direct to Site,No Referrer,No Coupon,1,New,N,1,0,0,49.99,0,49.99,4.99,0,0,54.98
1001417680648,10208411,10/26/14,Direct to Site,No Referrer,No Coupon,1,New,N,4,0,0,80.96,0,80.96,11.96,0,0,92.92
1001258017288,1200380,10/26/14,Email,Campaign,Y,5,Repeat,N,1,1,0,26.991998,26.998002,53.99,19.99,0,19.99,53.99
1000041332744,10206047,10/26/14,SEM,Paid Ads,N,1,New,N,2,0,0,56.988,0,56.988,5.98,37.992,37.992,62.968
1000044670728,8247317,10/26/14,SEM,Paid Ads,N,7,Repeat,N,1,0,0,17.493,0,17.493,4.99,7.497,7.497,22.483
1001581502984,10203362,10/26/14,SEM,Paid Ads,No Coupon,1,New,N,1,0,0,49.99,0,49.99,4.99,0,0,54.98
1001587497480,10209451,10/26/14,SEM,Paid Ads,N,1,New,N,2,0,0,30.786,0,30.786,15.98,13.194,13.194,46.766
1001592906248,10209745,10/26/14,SEM,Paid Ads,No Coupon,1,New,Y,1,0,0,4.99,0,4.99,4.99,0,0,9.98
1000429201160,10205352,10/26/14,SEO,Organic,N,1,New,Y,5,0,0,38.162,0,38.162,8.95,13.788,13.788,47.112
1000471524167,1100737,10/26/14,SEO,Organic,N,2,Repeat,N,1,0,0,20.993,0,20.993,4.99,8.997,8.997,25.983
1001025818951,8236617,10/26/14,SEO,Organic,N,1,New,N,1,0,0,13.993,0,13.993,4.99,5.997,5.997,18.983
1001422456072,10202040,10/26/14,SEO,Organic,No Coupon,1,New,N,2,0,0,109.98,0,109.98,5.98,0,0,115.96
1001643242248,10202185,10/27/14,Affiliates & Partners,Internal,N,1,New,N,1,0,0,5.994,0,5.994,4.99,3.996,3.996,10.984
1000645303946,8268789,10/27/14,Affiliates & Partners,Networks,N,8,Repeat,Y,5,1,0,30.1557,6.6003,36.756,31.95,23.184,23.184,68.706
1001584194442,8250013,10/27/14,Affiliates & Partners,Networks,N,9,Repeat,N,1,1,0,29.994,61.2,91.194,19.99,60.796,60.796,111.184
